Latitude,Longitude,Date time,Plow status,Spreader status,Engine status,Truck
42.31186,-83.06606,2021-01-18 00:10:08,False,True,True,9746
42.30247,-82.99471,2021-01-18 00:10:16,True,False,True,6974
42.332,-82.95242,2021-01-18 00:10:17,False,True,True,3843
42.30247,-82.99471,2021-01-18 00:10:17,True,True,True,6974
42.30082,-82.90017,2021-01-18 00:10:21,True,True,True,7893
42.3111,-83.06775,2021-01-18 00:10:23,False,True,True,9746
42.30169,-82.99421,2021-01-18 00:10:31,True,True,True,6974
42.33142,-82.95426,2021-01-18 00:10:32,False,True,True,3843
42.29946,-82.90222,2021-01-18 00:10:36,True,True,True,7893
42.3104,-83.06922,2021-01-18 00:10:38,False,True,True,9746
42.3,-82.99312,2021-01-18 00:10:46,True,True,True,6974
42.29809,-82.90467,2021-01-18 00:10:51,True,True,True,7893
42.33141,-82.95429,2021-01-18 00:10:48,False,True,True,3843
42.30953,-83.0707,2021-01-18 00:10:53,False,True,True,9746
42.29823,-82.99198,2021-01-18 00:11:01,True,True,True,6974
42.33118,-82.95539,2021-01-18 00:11:02,False,True,True,3843
42.30842,-83.07191,2021-01-18 00:11:08,False,True,True,9746
42.29729,-82.90857,2021-01-18 00:11:10,True,True,True,7893
42.2974,-82.99172,2021-01-18 00:11:16,True,True,True,6974
42.33076,-82.95757,2021-01-18 00:11:17,False,True,True,3843
42.30731,-83.07287,2021-01-18 00:11:23,False,True,True,9746
42.29676,-82.91164,2021-01-18 00:11:25,True,True,True,7893
42.29707,-82.99268,2021-01-18 00:11:31,True,True,True,6974
42.3303,-82.95998,2021-01-18 00:11:33,True,True,True,3843
42.30672,-83.07337,2021-01-18 00:11:38,False,True,True,9746
42.29624,-82.91459,2021-01-18 00:11:40,True,True,True,7893
42.29654,-82.99413,2021-01-18 00:11:46,True,True,True,6974
42.32982,-82.96242,2021-01-18 00:11:48,False,True,True,3843
42.30575,-83.07404,2021-01-18 00:11:53,False,True,True,9746
42.29568,-82.91751,2021-01-18 00:11:55,True,True,True,7893
42.29629,-82.99486,2021-01-18 00:12:01,True,True,True,6974
42.32931,-82.96503,2021-01-18 00:12:03,False,True,True,3843
42.29505,-82.92038,2021-01-18 00:12:10,True,True,True,7893
42.29575,-82.99641,2021-01-18 00:12:16,True,True,True,6974
42.32878,-82.96771,2021-01-18 00:12:18,False,True,True,3843
42.30373,-83.07462,2021-01-18 00:12:17,False,True,True,9746
42.29432,-82.92328,2021-01-18 00:12:25,True,True,True,7893
42.29543,-82.99733,2021-01-18 00:12:31,True,True,True,6974
42.30254,-83.07535,2021-01-18 00:12:32,False,True,True,9746
42.32827,-82.97037,2021-01-18 00:12:33,False,True,True,3843
42.29352,-82.92615,2021-01-18 00:12:40,True,True,True,7893
42.29499,-82.99856,2021-01-18 00:12:46,True,True,True,6974
42.3013,-83.07613,2021-01-18 00:12:47,False,True,True,9746
42.3278,-82.97285,2021-01-18 00:12:48,False,True,True,3843
42.29277,-82.92894,2021-01-18 00:12:55,True,True,True,7893
42.2946,-82.99958,2021-01-18 00:13:01,True,True,True,6974
42.32727,-82.97563,2021-01-18 00:13:03,True,True,True,3843
42.30019,-83.07682,2021-01-18 00:13:02,False,True,True,9746
42.2921,-82.93164,2021-01-18 00:13:10,True,True,True,7893
42.29397,-83.00141,2021-01-18 00:13:16,True,True,True,6974
42.299,-83.07752,2021-01-18 00:13:17,False,True,True,9746
42.32677,-82.97817,2021-01-18 00:13:18,False,True,True,3843
42.29149,-82.93442,2021-01-18 00:13:25,True,True,True,7893
42.29323,-83.00342,2021-01-18 00:13:31,True,True,True,6974
42.29772,-83.07832,2021-01-18 00:13:32,False,True,True,9746
42.32624,-82.98086,2021-01-18 00:13:33,False,True,True,3843
42.29095,-82.93724,2021-01-18 00:13:40,True,True,True,7893
42.29289,-83.0044,2021-01-18 00:13:46,True,True,True,6974
42.32573,-82.98357,2021-01-18 00:13:48,False,True,True,3843
42.29643,-83.07911,2021-01-18 00:13:47,False,True,True,9746
42.29046,-82.9398,2021-01-18 00:13:55,True,True,True,7893
42.2924,-83.00579,2021-01-18 00:14:01,True,True,True,6974
42.29522,-83.07985,2021-01-18 00:14:02,False,True,True,9746
42.32521,-82.98624,2021-01-18 00:14:03,False,True,True,3843
42.28991,-82.94276,2021-01-18 00:14:10,True,True,True,7893
42.2919,-83.00715,2021-01-18 00:14:16,True,True,True,6974
42.29398,-83.0806,2021-01-18 00:14:17,False,True,True,9746
42.32478,-82.98891,2021-01-18 00:14:18,False,True,True,3843
42.28939,-82.94549,2021-01-18 00:14:25,True,True,True,7893
42.29136,-83.00871,2021-01-18 00:14:31,True,True,True,6974
42.32469,-82.99173,2021-01-18 00:14:33,False,True,True,3843
42.29276,-83.08136,2021-01-18 00:14:33,False,True,True,9746
42.28892,-82.94821,2021-01-18 00:14:40,True,True,True,7893
42.29148,-83.08214,2021-01-18 00:14:48,False,True,True,9746
42.32461,-82.99447,2021-01-18 00:14:48,False,True,True,3843
42.29137,-83.01129,2021-01-18 00:14:49,True,True,True,6974
42.28848,-82.95104,2021-01-18 00:14:55,True,True,True,7893
42.32452,-82.99721,2021-01-18 00:15:03,False,True,True,3843
42.29018,-83.08296,2021-01-18 00:15:03,False,True,True,9746
42.29148,-83.01299,2021-01-18 00:15:04,True,True,True,6974
42.28799,-82.95374,2021-01-18 00:15:10,True,True,True,7893
42.28891,-83.08374,2021-01-18 00:15:18,False,True,True,9746
42.32443,-82.99988,2021-01-18 00:15:18,False,True,True,3843
42.28749,-82.95642,2021-01-18 00:15:25,True,True,True,7893
42.32441,-83.00199,2021-01-18 00:15:33,False,True,True,3843
42.29133,-83.01178,2021-01-18 00:15:31,True,True,True,6974
42.2876,-83.08453,2021-01-18 00:15:33,False,True,True,9746
42.28699,-82.95909,2021-01-18 00:15:40,True,True,True,7893
42.29125,-83.00978,2021-01-18 00:15:46,True,True,True,6974
42.28625,-83.08534,2021-01-18 00:15:48,False,True,True,9746
42.32371,-83.00396,2021-01-18 00:15:48,False,True,True,3843
42.28649,-82.96179,2021-01-18 00:15:55,True,True,True,7893
42.29156,-83.00788,2021-01-18 00:16:01,True,True,True,6974
42.2851,-83.08604,2021-01-18 00:16:03,False,True,True,9746
42.3233,-83.0065,2021-01-18 00:16:03,False,True,True,3843
42.28597,-82.96454,2021-01-18 00:16:10,True,True,True,7893
42.29231,-83.00578,2021-01-18 00:16:16,True,True,True,6974
42.32383,-83.00908,2021-01-18 00:16:18,False,True,True,3843
42.28449,-83.08638,2021-01-18 00:16:18,False,True,True,9746
42.28545,-82.96736,2021-01-18 00:16:25,True,True,True,7893
42.29277,-83.00449,2021-01-18 00:16:31,True,True,True,6974
42.32339,-83.01127,2021-01-18 00:16:33,False,True,True,3843
42.28502,-82.9701,2021-01-18 00:16:40,True,True,True,7893
42.28541,-83.08572,2021-01-18 00:16:39,False,True,True,9746
42.29334,-83.00283,2021-01-18 00:16:46,True,True,True,6974
42.32267,-83.01333,2021-01-18 00:16:48,False,True,True,3843
42.28471,-82.97289,2021-01-18 00:16:55,True,True,True,7893
42.29409,-83.0007,2021-01-18 00:17:01,True,True,True,6974
42.32189,-83.01538,2021-01-18 00:17:03,False,True,True,3843
42.28442,-82.97575,2021-01-18 00:17:10,True,True,True,7893
42.29474,-82.99889,2021-01-18 00:17:13,True,True,True,6974
42.29478,-82.99877,2021-01-18 00:17:16,True,True,True,6974
42.3211,-83.01747,2021-01-18 00:17:18,False,True,True,3843
42.28411,-82.97868,2021-01-18 00:17:25,True,True,True,7893
42.29518,-82.9977,2021-01-18 00:17:31,True,True,True,6974
42.32026,-83.01969,2021-01-18 00:17:33,False,True,True,3843
42.28369,-82.98165,2021-01-18 00:17:40,True,True,True,7893
42.29557,-82.99659,2021-01-18 00:17:46,True,True,True,6974
42.31941,-83.02201,2021-01-18 00:17:48,False,True,True,3843
42.28313,-82.98462,2021-01-18 00:17:55,True,True,True,7893
42.29612,-82.99503,2021-01-18 00:18:01,True,True,True,6974
42.31858,-83.02434,2021-01-18 00:18:03,False,True,True,3843
42.28256,-82.98762,2021-01-18 00:18:10,True,True,True,7893
42.28556,-83.08563,2021-01-18 00:18:11,False,True,True,9746
42.29662,-82.99364,2021-01-18 00:18:16,True,True,True,6974
42.31776,-83.02658,2021-01-18 00:18:18,False,True,True,3843
42.28618,-83.08527,2021-01-18 00:18:24,False,True,True,9746
42.28201,-82.99058,2021-01-18 00:18:25,True,True,True,7893
42.29705,-82.99245,2021-01-18 00:18:31,True,True,True,6974
42.31694,-83.02886,2021-01-18 00:18:33,False,True,True,3843
42.2867,-83.08496,2021-01-18 00:18:32,False,True,True,9746
42.28713,-83.08469,2021-01-18 00:18:39,False,True,True,9746
42.28147,-82.99346,2021-01-18 00:18:40,True,True,True,7893
42.29738,-82.99158,2021-01-18 00:18:46,True,True,True,6974
42.31619,-83.03099,2021-01-18 00:18:48,False,True,True,3843
42.28815,-83.08409,2021-01-18 00:18:54,False,True,True,9746
42.28093,-82.99629,2021-01-18 00:18:55,True,True,True,7893
42.31541,-83.03318,2021-01-18 00:19:03,False,True,True,3843
42.29592,-82.99046,2021-01-18 00:19:08,True,True,True,6974
42.28914,-83.0835,2021-01-18 00:19:09,False,True,True,9746
42.28037,-82.99919,2021-01-18 00:19:10,True,True,True,7893
42.3146,-83.03553,2021-01-18 00:19:18,False,True,True,3843
42.29439,-82.98947,2021-01-18 00:19:23,True,True,True,6974
42.27953,-83.00189,2021-01-18 00:19:25,True,True,True,7893
42.31421,-83.0366,2021-01-18 00:19:33,False,True,True,3843
42.2926,-82.98828,2021-01-18 00:19:38,True,True,True,6974
42.27854,-83.00457,2021-01-18 00:19:40,True,True,True,7893
42.31422,-83.03662,2021-01-18 00:19:45,False,True,True,3843
42.31421,-83.03664,2021-01-18 00:19:48,False,True,True,3843
42.27767,-83.00722,2021-01-18 00:19:55,True,True,True,7893
42.31373,-83.03788,2021-01-18 00:20:03,False,True,True,3843
42.27703,-83.00992,2021-01-18 00:20:10,True,True,True,7893
42.313,-83.03995,2021-01-18 00:20:18,False,True,True,3843
42.29076,-82.98721,2021-01-18 00:19:53,True,True,True,6974
42.28914,-82.98589,2021-01-18 00:20:09,True,True,True,6974
42.28738,-82.98476,2021-01-18 00:20:24,True,True,True,6974
42.27657,-83.01287,2021-01-18 00:20:25,True,True,True,7893
42.31218,-83.04224,2021-01-18 00:20:33,False,True,True,3843
42.28554,-82.9836,2021-01-18 00:20:39,True,True,True,6974
42.27637,-83.01591,2021-01-18 00:20:40,True,True,True,7893
42.31136,-83.04458,2021-01-18 00:20:48,False,True,True,3843
42.31117,-83.04513,2021-01-18 00:20:51,False,True,True,3843
42.31108,-83.04538,2021-01-18 00:20:54,False,True,True,3843
42.28358,-82.98253,2021-01-18 00:20:54,True,True,True,6974
42.29039,-83.08271,2021-01-18 00:19:24,False,True,True,9746
42.29157,-83.08199,2021-01-18 00:19:38,False,True,True,9746
42.29277,-83.08125,2021-01-18 00:19:53,False,True,True,9746
42.29399,-83.08051,2021-01-18 00:20:08,False,True,True,9746
42.29517,-83.07977,2021-01-18 00:20:23,False,True,True,9746
42.27615,-83.01904,2021-01-18 00:20:55,True,True,True,7893
42.29634,-83.07906,2021-01-18 00:20:38,False,True,True,9746
42.29751,-83.07834,2021-01-18 00:20:53,False,True,True,9746
42.31065,-83.0466,2021-01-18 00:21:03,False,True,True,3843
42.28264,-82.9819,2021-01-18 00:21:09,True,True,True,6974
42.29869,-83.07761,2021-01-18 00:21:08,False,True,True,9746
42.27558,-83.0222,2021-01-18 00:21:10,True,True,True,7893
42.30981,-83.04892,2021-01-18 00:21:18,False,True,True,3843
42.2811,-82.98081,2021-01-18 00:21:24,True,True,True,6974
42.27502,-83.02525,2021-01-18 00:21:25,True,True,True,7893
42.29983,-83.07692,2021-01-18 00:21:23,False,True,True,9746
42.27922,-82.97962,2021-01-18 00:21:39,True,True,True,6974
42.27443,-83.02822,2021-01-18 00:21:40,True,True,True,7893
42.30096,-83.07621,2021-01-18 00:21:38,False,True,True,9746
42.27731,-82.97842,2021-01-18 00:21:54,True,True,True,6974
42.30186,-83.07568,2021-01-18 00:21:53,False,True,True,9746
42.27389,-83.03114,2021-01-18 00:21:55,True,True,True,7893
42.30895,-83.05132,2021-01-18 00:21:33,False,True,True,3843
42.30188,-83.07566,2021-01-18 00:22:04,False,True,True,9746
42.30811,-83.05371,2021-01-18 00:21:48,False,True,True,3843
42.30728,-83.05608,2021-01-18 00:22:03,False,True,True,3843
42.27545,-82.97722,2021-01-18 00:22:09,True,True,True,6974
42.30197,-83.0756,2021-01-18 00:22:08,False,True,True,9746
42.27329,-83.03426,2021-01-18 00:22:10,True,True,True,7893
42.3065,-83.05852,2021-01-18 00:22:18,False,True,True,3843
42.30293,-83.07502,2021-01-18 00:22:23,False,True,True,9746
42.27362,-82.97606,2021-01-18 00:22:24,True,True,True,6974
42.27278,-83.03727,2021-01-18 00:22:25,True,True,True,7893
42.30575,-83.06096,2021-01-18 00:22:33,False,True,True,3843
42.30414,-83.0743,2021-01-18 00:22:38,False,True,True,9746
42.27166,-82.97484,2021-01-18 00:22:39,True,True,True,6974
42.2723,-83.04041,2021-01-18 00:22:40,True,True,True,7893
42.30498,-83.06341,2021-01-18 00:22:48,False,True,True,3843
42.26984,-82.97368,2021-01-18 00:22:54,True,True,True,6974
42.30546,-83.07407,2021-01-18 00:22:53,False,True,True,9746
42.27177,-83.0434,2021-01-18 00:22:55,True,True,True,7893
42.30421,-83.06584,2021-01-18 00:23:03,False,True,True,3843
42.26775,-82.97239,2021-01-18 00:23:09,True,True,True,6974
42.30656,-83.0734,2021-01-18 00:23:08,False,True,True,9746
42.27122,-83.04645,2021-01-18 00:23:10,True,True,True,7893
42.30344,-83.06819,2021-01-18 00:23:18,False,True,True,3843
42.26582,-82.97117,2021-01-18 00:23:24,True,True,True,6974
42.27068,-83.0495,2021-01-18 00:23:25,True,True,True,7893
42.30248,-83.07009,2021-01-18 00:23:33,False,True,True,3843
42.26387,-82.96995,2021-01-18 00:23:39,True,True,True,6974
42.27064,-83.05275,2021-01-18 00:23:40,True,True,True,7893
42.30105,-83.07097,2021-01-18 00:23:48,False,True,True,3843
42.30778,-83.07239,2021-01-18 00:23:51,False,True,True,9746
42.26207,-82.9688,2021-01-18 00:23:54,True,True,True,6974
42.27131,-83.05606,2021-01-18 00:23:55,True,True,True,7893
42.30068,-83.07119,2021-01-18 00:24:00,False,True,True,3843
42.30065,-83.07121,2021-01-18 00:24:03,False,True,True,3843
42.30849,-83.07175,2021-01-18 00:24:06,False,True,True,9746
42.26011,-82.96757,2021-01-18 00:24:09,True,True,True,6974
42.27212,-83.05927,2021-01-18 00:24:10,True,True,True,7893
42.3085,-83.07173,2021-01-18 00:24:13,False,True,True,9746
42.30003,-83.07025,2021-01-18 00:24:21,False,True,True,3843
42.30883,-83.07137,2021-01-18 00:24:21,False,True,True,9746
42.25863,-82.96664,2021-01-18 00:24:24,True,True,True,6974
42.2729,-83.06239,2021-01-18 00:24:25,True,True,True,7893
42.25861,-82.96663,2021-01-18 00:24:30,True,False,True,6974
42.25861,-82.96663,2021-01-18 00:24:39,True,False,True,6974
42.2586,-82.96662,2021-01-18 00:24:39,True,True,True,6974
42.27376,-83.06576,2021-01-18 00:24:40,True,True,True,7893
42.29921,-83.06984,2021-01-18 00:24:46,False,True,True,3843
42.25776,-82.96609,2021-01-18 00:24:54,True,True,True,6974
42.27462,-83.06922,2021-01-18 00:24:55,True,True,True,7893
42.29787,-83.06898,2021-01-18 00:25:01,False,True,True,3843
42.31044,-83.06899,2021-01-18 00:24:48,False,True,True,9746
42.31119,-83.06742,2021-01-18 00:25:03,False,True,True,9746
42.25605,-82.96501,2021-01-18 00:25:09,True,True,True,6974
42.27543,-83.07246,2021-01-18 00:25:10,True,True,True,7893
42.297,-83.06842,2021-01-18 00:25:16,False,True,True,3843
42.25407,-82.96375,2021-01-18 00:25:24,True,True,True,6974
42.27553,-83.07585,2021-01-18 00:25:25,True,True,True,7893
42.29615,-83.06787,2021-01-18 00:25:31,False,True,True,3843
42.25203,-82.96291,2021-01-18 00:25:39,True,True,True,6974
42.27476,-83.07852,2021-01-18 00:25:40,True,True,True,7893
42.29488,-83.06707,2021-01-18 00:25:46,False,True,True,3843
42.24996,-82.96304,2021-01-18 00:25:54,True,True,True,6974
42.29382,-83.06638,2021-01-18 00:26:01,False,True,True,3843
42.27674,-83.0812,2021-01-18 00:26:02,True,True,True,7893
42.24819,-82.96316,2021-01-18 00:26:09,True,True,True,6974
42.29281,-83.06574,2021-01-18 00:26:16,False,True,True,3843
42.27865,-83.08263,2021-01-18 00:26:17,True,True,True,7893
42.24769,-82.96333,2021-01-18 00:26:17,True,False,True,6974
42.24775,-82.96492,2021-01-18 00:26:31,True,False,True,6974
42.29137,-83.06481,2021-01-18 00:26:31,False,True,True,3843
42.28054,-83.08405,2021-01-18 00:26:32,True,True,True,7893
42.28222,-83.08531,2021-01-18 00:26:47,True,True,True,7893
42.24782,-82.96724,2021-01-18 00:26:46,True,False,True,6974
42.31191,-83.06582,2021-01-18 00:25:18,False,True,True,9746
42.31266,-83.06424,2021-01-18 00:25:33,False,True,True,9746
42.31352,-83.06274,2021-01-18 00:25:48,False,True,True,9746
42.31431,-83.06113,2021-01-18 00:26:03,False,True,True,9746
42.315,-83.05946,2021-01-18 00:26:18,False,True,True,9746
42.31557,-83.05764,2021-01-18 00:26:33,False,True,True,9746
42.31612,-83.05585,2021-01-18 00:26:48,False,True,True,9746
42.28978,-83.06332,2021-01-18 00:26:59,False,True,True,3843
42.24791,-82.96963,2021-01-18 00:27:01,True,False,True,6974
42.31665,-83.05404,2021-01-18 00:27:03,False,True,True,9746
42.28913,-83.06255,2021-01-18 00:27:14,False,True,True,3843
42.24801,-82.97213,2021-01-18 00:27:16,True,False,True,6974
42.28376,-83.08621,2021-01-18 00:27:02,True,True,True,7893
42.3171,-83.05222,2021-01-18 00:27:18,False,True,True,9746
42.28607,-83.08534,2021-01-18 00:27:26,True,True,True,7893
42.2897,-83.06062,2021-01-18 00:27:32,False,True,True,3843
42.31734,-83.0503,2021-01-18 00:27:33,False,True,True,9746
42.28758,-83.08444,2021-01-18 00:27:41,True,True,True,7893
42.24969,-82.97431,2021-01-18 00:27:43,True,False,True,6974
42.2904,-83.05859,2021-01-18 00:27:47,False,True,True,3843
42.31771,-83.04841,2021-01-18 00:27:48,False,True,True,9746
42.2891,-83.08352,2021-01-18 00:27:56,True,True,True,7893
42.25001,-82.97513,2021-01-18 00:27:58,True,False,True,6974
42.29123,-83.05632,2021-01-18 00:28:02,False,True,True,3843
42.31817,-83.04677,2021-01-18 00:28:03,False,True,True,9746
42.29053,-83.08264,2021-01-18 00:28:11,True,True,True,7893
42.25011,-82.97743,2021-01-18 00:28:13,True,False,True,6974
42.29099,-83.08235,2021-01-18 00:28:16,True,False,True,7893
42.29223,-83.05412,2021-01-18 00:28:17,False,True,True,3843
42.292,-83.08174,2021-01-18 00:28:26,True,False,True,7893
42.25019,-82.97936,2021-01-18 00:28:28,True,False,True,6974
42.2922,-83.08163,2021-01-18 00:28:28,True,False,True,7893
42.25009,-82.97953,2021-01-18 00:28:33,True,True,True,6974
42.29329,-83.05193,2021-01-18 00:28:32,False,True,True,3843
42.2935,-83.08083,2021-01-18 00:28:41,True,False,True,7893
42.29436,-83.04978,2021-01-18 00:28:47,False,True,True,3843
42.29498,-83.0799,2021-01-18 00:28:56,True,False,True,7893
42.24757,-82.97947,2021-01-18 00:28:59,True,True,True,6974
42.29511,-83.04847,2021-01-18 00:29:02,False,True,True,3843
